Today''s Date	03/28/2022 12:50:27 PM

Date of Test:	08/23/2021 6:04:18 PM

Rec#	Cyc#	Step	TestTime	StepTime	mAmp-hr	mWatt-hr	mAmps	Volts	State	ES	DPt Time	Unnamed: 12
2437	8	4	  2d 07:26:43.20	  0d 03:41:44.56	662.2286	1916.4066	179.1409	3277.4853	C	1	08/26/2021 1:31:10 AM	
2438	8	4	  2d 07:28:43.20	  0d 03:43:44.56	668.2015	1935.9932	179.2172	3280.8423	C	1	08/26/2021 1:33:10 AM	
2439	8	4	  2d 07:30:43.20	  0d 03:45:44.56	674.1745	1955.599	179.1409	3284.0467	C	1	08/26/2021 1:35:10 AM	
2440	8	4	  2d 07:32:43.20	  0d 03:47:44.56	680.1474	1975.2256	179.0646	3287.7089	C	1	08/26/2021 1:37:10 AM	
2441	8	4	  2d 07:34:43.20	  0d 03:49:44.56	686.1204	1994.8755	179.1409	3291.9814	C	1	08/26/2021 1:39:10 AM	
2442	8	4	  2d 07:36:43.20	  0d 03:51:44.56	692.0933	2014.5515	179.0646	3296.4065	C	1	08/26/2021 1:41:10 AM	
2443	8	4	  2d 07:38:43.20	  0d 03:53:44.56	698.0663	2034.2578	179.2935	3302.0523	C	1	08/26/2021 1:43:10 AM	
2444	8	4	  2d 07:40:43.20	  0d 03:55:44.56	704.0392	2053.9999	179.1409	3308.4611	C	1	08/26/2021 1:45:10 AM	
2445	8	4	  2d 07:42:43.20	  0d 03:57:44.56	710.0122	2073.7845	179.1409	3316.5484	C	1	08/26/2021 1:47:10 AM	
2446	8	4	  2d 07:44:43.20	  0d 03:59:44.56	715.9851	2093.6207	179.2172	3325.8564	C	1	08/26/2021 1:49:10 AM	
2447	8	4	  2d 07:46:43.20	  0d 04:01:44.56	721.9581	2113.5202	179.2935	3337.7584	C	1	08/26/2021 1:51:10 AM	
2448	8	4	  2d 07:48:43.20	  0d 04:03:44.56	727.931	2133.4962	179.1409	3351.6442	C	1	08/26/2021 1:53:10 AM	
2449	8	4	  2d 07:50:43.20	  0d 04:05:44.56	733.904	2153.5634	179.1409	3368.1239	C	1	08/26/2021 1:55:10 AM	
2450	8	4	  2d 07:52:43.20	  0d 04:07:44.56	739.8769	2173.7371	179.2172	3387.1977	C	1	08/26/2021 1:57:10 AM	
2451	8	4	  2d 07:54:43.20	  0d 04:09:44.56	745.8499	2194.0321	179.2172	3408.8655	C	1	08/26/2021 1:59:10 AM	
2452	8	4	  2d 07:56:43.20	  0d 04:11:44.56	751.8228	2214.4602	179.1409	3431.6014	C	1	08/26/2021 2:01:10 AM	
2453	8	4	  2d 07:58:43.20	  0d 04:13:44.56	757.7958	2235.0291	179.1409	3455.5581	C	1	08/26/2021 2:03:10 AM	
2454	8	4	  2d 08:00:43.20	  0d 04:15:44.56	763.7687	2255.7428	179.1409	3480.1251	C	1	08/26/2021 2:05:10 AM	
2455	8	4	  2d 08:02:43.20	  0d 04:17:44.56	769.7417	2276.6006	179.2172	3503.624	C	1	08/26/2021 2:07:10 AM	
2456	8	4	  2d 08:04:43.20	  0d 04:19:44.56	775.7146	2297.598	179.3698	3526.8177	C	1	08/26/2021 2:09:10 AM	
2457	8	4	  2d 08:06:43.20	  0d 04:21:44.56	781.6876	2318.73	179.2172	3548.9433	C	1	08/26/2021 2:11:10 AM	
2458	8	4	  2d 08:08:43.20	  0d 04:23:44.56	787.6605	2339.9943	179.2172	3571.2215	C	1	08/26/2021 2:13:10 AM	
2459	8	4	  2d 08:10:43.20	  0d 04:25:44.56	793.6335	2361.3912	179.2935	3593.3471	C	1	08/26/2021 2:15:10 AM	
2460	8	4	  2d 08:12:43.20	  0d 04:27:44.56	799.6065	2382.9254	179.1409	3617.3037	C	1	08/26/2021 2:17:10 AM	
2461	8	4	  2d 08:14:43.20	  0d 04:29:44.56	805.5794	2404.6063	179.2172	3642.7863	C	1	08/26/2021 2:19:10 AM	
2462	8	4	  2d 08:16:43.20	  0d 04:31:44.56	811.5524	2426.4475	179.1409	3671.1681	C	1	08/26/2021 2:21:10 AM	
